userid,book,chapter,tstamp
user1,Matthew,6,2019-05-01 12:30:00
user1,Matthew,6,2019-05-01 12:30:00
user1,Matthew,6,2019-05-01 12:30:00
user1,Matthew,7,2019-05-01 12:30:00
user1,Matthew,7,2019-05-01 12:30:00
user1,Matthew,7,2019-05-01 12:30:00
user1,Matthew,8,2019-05-01 12:30:00
user1,Matthew,8,2019-05-01 12:30:00
user1,Matthew,8,2019-05-01 12:30:00
user1,Matthew,8,2019-05-01 12:30:00
user1,Matthew,9,2019-05-01 12:30:00
user1,Matthew,9,2019-05-01 12:30:00
user1,Matthew,10,2019-05-01 12:30:00
user1,Matthew,10,2019-05-01 12:30:00
user1,Matthew,10,2019-05-01 12:30:00
user1,Matthew,10,2019-05-01 12:30:00
user1,Matthew,10,2019-05-01 12:30:00
user1,Matthew,11,2019-05-01 12:30:00
user1,Matthew,11,2019-05-01 12:30:00
user1,Matthew,11,2019-05-01 12:30:00
user1,Matthew,12,2019-05-01 12:30:00
user1,Matthew,12,2019-05-01 12:30:00
user1,Matthew,12,2019-05-01 12:30:00
user1,Matthew,13,2019-05-01 12:30:00
user1,Matthew,13,2019-05-01 12:30:00
user1,Matthew,13,2019-05-01 12:30:00
user1,Matthew,13,2019-05-01 12:30:00
user1,Matthew,14,2019-05-01 12:30:00
user1,Matthew,14,2019-05-01 12:30:00
user1,Matthew,14,2019-05-01 12:30:00
user1,Matthew,15,2019-05-01 12:30:00
user1,Matthew,15,2019-05-01 12:30:00
user1,Matthew,15,2019-05-01 12:30:00
user1,Matthew,16,2019-05-01 12:30:00
user1,Matthew,16,2019-05-01 12:30:00
user1,Matthew,17,2019-05-01 12:30:00
user1,Matthew,17,2019-05-01 12:30:00
user1,Matthew,18,2019-05-01 12:30:00
user1,Matthew,18,2019-05-01 12:30:00
user1,Matthew,18,2019-05-01 12:30:00
user1,Matthew,19,2019-05-01 12:30:00
user1,Matthew,19,2019-05-01 12:30:00
user1,Matthew,19,2019-05-01 12:30:00
user1,Matthew,19,2019-05-01 12:30:00
user1,Matthew,19,2019-05-01 12:30:00
user1,Matthew,20,2019-05-01 12:30:00
user1,Matthew,20,2019-05-01 12:30:00
user1,Matthew,21,2019-05-01 12:30:00
user1,Matthew,21,2019-05-01 12:30:00
user1,Matthew,22,2019-05-01 12:30:00
user1,Matthew,22,2019-05-01 12:30:00
user1,Matthew,22,2019-05-01 12:30:00
user1,Matthew,23,2019-05-01 12:30:00
user1,Matthew,23,2019-05-01 12:30:00
user1,Matthew,24,2019-05-01 12:30:00
user1,Matthew,24,2019-05-01 12:30:00
user1,Matthew,24,2019-05-01 12:30:00
user1,Matthew,25,2019-05-01 12:30:00
user1,Matthew,25,2019-05-01 12:30:00
user1,Matthew,25,2019-05-01 12:30:00
user1,Matthew,25,2019-05-01 12:30:00
user1,Matthew,25,2019-05-01 12:30:00
user1,Matthew,26,2019-05-01 12:30:00
user1,Matthew,26,2019-05-01 12:30:00
user1,Matthew,27,2019-05-01 12:30:00
user1,Matthew,28,2019-05-01 12:30:00
user1,Mark,1,2019-05-01 12:30:00
user1,Mark,1,2019-05-01 12:30:00
user1,Mark,1,2019-05-01 12:30:00
user1,Mark,1,2019-05-01 12:30:00
user1,Mark,2,2019-05-01 12:30:00
user1,Mark,2,2019-05-01 12:30:00
user1,Mark,2,2019-05-01 12:30:00
user1,Mark,2,2019-05-01 12:30:00
user1,Mark,3,2019-05-01 12:30:00
user1,Mark,3,2019-05-01 12:30:00
user1,Mark,3,2019-05-01 12:30:00
user1,Mark,4,2019-05-01 12:30:00
user1,Mark,5,2019-05-01 12:30:00
user1,Mark,5,2019-05-01 12:30:00
user1,Mark,5,2019-05-01 12:30:00
user1,Mark,6,2019-05-01 12:30:00
user1,Mark,6,2019-05-01 12:30:00
user1,Mark,7,2019-05-01 12:30:00
user1,Mark,7,2019-05-01 12:30:00
user1,Mark,7,2019-05-01 12:30:00
user1,Mark,7,2019-05-01 12:30:00
user1,Mark,8,2019-05-01 12:30:00
user1,Mark,8,2019-05-01 12:30:00
user1,Mark,8,2019-05-01 12:30:00
user1,Mark,8,2019-05-01 12:30:00
user1,Mark,9,2019-05-01 12:30:00
user1,Mark,10,2019-05-01 12:30:00
user1,Mark,10,2019-05-01 12:30:00
user1,Mark,10,2019-05-01 12:30:00
user1,Mark,11,2019-05-01 12:30:00
user1,Mark,11,2019-05-01 12:30:00
user1,Mark,11,2019-05-01 12:30:00
user1,Mark,12,2019-05-01 12:30:00
user1,Mark,12,2019-05-01 12:30:00
user1,Mark,12,2019-05-01 12:30:00
user1,Mark,12,2019-05-01 12:30:00
user1,Mark,13,2019-05-01 12:30:00
user1,Mark,13,2019-05-01 12:30:00
user1,Mark,13,2019-05-01 12:30:00
user1,Mark,13,2019-05-01 12:30:00
user1,Mark,14,2019-05-01 12:30:00
user1,Mark,14,2019-05-01 12:30:00
user1,Mark,15,2019-05-01 12:30:00
user1,Mark,15,2019-05-01 12:30:00
user1,Mark,15,2019-05-01 12:30:00
user1,Mark,15,2019-05-01 12:30:00
user1,Mark,16,2019-05-01 12:30:00
user1,Mark,16,2019-05-01 12:30:00
user1,John,1,2019-05-01 12:30:00
user1,John,1,2019-05-01 12:30:00
user1,John,1,2019-05-01 12:30:00
user1,John,2,2019-05-01 12:30:00
user1,John,2,2019-05-01 12:30:00
user1,John,2,2019-05-01 12:30:00
user1,John,2,2019-05-01 12:30:00
user1,John,3,2019-05-01 12:30:00
user1,John,3,2019-05-01 12:30:00
user1,John,3,2019-05-01 12:30:00
user1,John,4,2019-05-01 12:30:00
user1,John,4,2019-05-01 12:30:00
user1,John,4,2019-05-01 12:30:00
user1,John,4,2019-05-01 12:30:00
user1,John,5,2019-05-01 12:30:00
user1,John,5,2019-05-01 12:30:00
user1,John,6,2019-05-01 12:30:00
user1,John,6,2019-05-01 12:30:00
user1,John,6,2019-05-01 12:30:00
user1,John,6,2019-05-01 12:30:00
user1,John,6,2019-05-01 12:30:00
user1,John,7,2019-05-01 12:30:00
user1,John,7,2019-05-01 12:30:00
user1,John,7,2019-05-01 12:30:00
user1,John,8,2019-05-01 12:30:00
user1,John,8,2019-05-01 12:30:00
user1,John,9,2019-05-01 12:30:00
user1,John,10,2019-05-01 12:30:00
user1,John,10,2019-05-01 12:30:00
user1,John,10,2019-05-01 12:30:00
user1,John,11,2019-05-01 12:30:00
user1,John,11,2019-05-01 12:30:00
user1,John,11,2019-05-01 12:30:00
user1,John,12,2019-05-01 12:30:00
user1,John,12,2019-05-01 12:30:00
user1,John,12,2019-05-01 12:30:00
user1,John,13,2019-05-01 12:30:00
user1,John,13,2019-05-01 12:30:00
user1,John,13,2019-05-01 12:30:00
user1,John,13,2019-05-01 12:30:00
user1,John,14,2019-05-01 12:30:00
user1,John,14,2019-05-01 12:30:00
user1,John,14,2019-05-01 12:30:00
user1,John,15,2019-05-01 12:30:00
user1,John,15,2019-05-01 12:30:00
user1,John,15,2019-05-01 12:30:00
user1,John,15,2019-05-01 12:30:00
user1,John,16,2019-05-01 12:30:00
user1,John,16,2019-05-01 12:30:00
user1,John,17,2019-05-01 12:30:00
user1,John,17,2019-05-01 12:30:00
user1,John,18,2019-05-01 12:30:00
user1,John,18,2019-05-01 12:30:00
user1,John,19,2019-05-01 12:30:00
user1,John,19,2019-05-01 12:30:00
user1,John,19,2019-05-01 12:30:00
user1,John,20,2019-05-01 12:30:00
user1,John,20,2019-05-01 12:30:00
user1,John,20,2019-05-01 12:30:00
user1,John,20,2019-05-01 12:30:00
user1,John,20,2019-05-01 12:30:00
user1,John,21,2019-05-01 12:30:00
user1,John,21,2019-05-01 12:30:00
user1,John,21,2019-05-01 12:30:00
user1,Acts,1,2019-05-01 12:30:00
user1,Acts,1,2019-05-01 12:30:00
user1,Acts,2,2019-05-01 12:30:00
user1,Acts,2,2019-05-01 12:30:00
user1,Acts,2,2019-05-01 12:30:00
user1,Acts,3,2019-05-01 12:30:00
user1,Acts,3,2019-05-01 12:30:00
user1,Acts,3,2019-05-01 12:30:00
user1,Acts,3,2019-05-01 12:30:00
user1,Acts,4,2019-05-01 12:30:00
user1,Acts,4,2019-05-01 12:30:00
user1,Acts,4,2019-05-01 12:30:00
user1,Acts,5,2019-05-01 12:30:00
user1,Acts,5,2019-05-01 12:30:00
user1,Acts,5,2019-05-01 12:30:00
user1,Acts,6,2019-05-01 12:30:00
user1,Acts,6,2019-05-01 12:30:00
user1,Acts,6,2019-05-01 12:30:00
user1,Acts,6,2019-05-01 12:30:00
user1,Acts,7,2019-05-01 12:30:00
user1,Acts,7,2019-05-01 12:30:00
user1,Acts,7,2019-05-01 12:30:00
user1,Acts,7,2019-05-01 12:30:00
user1,Acts,8,2019-05-01 12:30:00
user1,Acts,8,2019-05-01 12:30:00
user1,Acts,9,2019-05-01 12:30:00
user1,Acts,9,2019-05-01 12:30:00
user1,Acts,9,2019-05-01 12:30:00
user1,Acts,9,2019-05-01 12:30:00
user1,Acts,10,2019-05-01 12:30:00
user1,Acts,10,2019-05-01 12:30:00
user1,Acts,11,2019-05-01 12:30:00
user1,Acts,11,2019-05-01 12:30:00
user1,Acts,12,2019-05-01 12:30:00
user1,Acts,12,2019-05-01 12:30:00
user1,Acts,13,2019-05-01 12:30:00
user1,Acts,13,2019-05-01 12:30:00
user1,Acts,13,2019-05-01 12:30:00
user1,Acts,14,2019-05-01 12:30:00
user1,Acts,14,2019-05-01 12:30:00
user1,Acts,14,2019-05-01 12:30:00
user1,Acts,14,2019-05-01 12:30:00
user1,Acts,15,2019-05-01 12:30:00
user1,Acts,15,2019-05-01 12:30:00
user1,Acts,15,2019-05-01 12:30:00
user1,Acts,15,2019-05-01 12:30:00
user1,Acts,16,2019-05-01 12:30:00
user1,Acts,16,2019-05-01 12:30:00
user1,Acts,17,2019-05-01 12:30:00
user1,Acts,17,2019-05-01 12:30:00
user1,Acts,17,2019-05-01 12:30:00
user1,Acts,18,2019-05-01 12:30:00
user1,Acts,18,2019-05-01 12:30:00
user1,Acts,18,2019-05-01 12:30:00
user1,Acts,19,2019-05-01 12:30:00
user1,Acts,19,2019-05-01 12:30:00
user1,Acts,20,2019-05-01 12:30:00
user1,Acts,20,2019-05-01 12:30:00
user1,Acts,21,2019-05-01 12:30:00
user1,Acts,21,2019-05-01 12:30:00
user1,Acts,21,2019-05-01 12:30:00
user1,Acts,22,2019-05-01 12:30:00
user1,Acts,22,2019-05-01 12:30:00
user1,Acts,22,2019-05-01 12:30:00
user1,Acts,23,2019-05-01 12:30:00
user1,Acts,24,2019-05-01 12:30:00
user1,Acts,24,2019-05-01 12:30:00
user1,Acts,24,2019-05-01 12:30:00
user1,Acts,25,2019-05-01 12:30:00
user1,Acts,25,2019-05-01 12:30:00
user1,Acts,25,2019-05-01 12:30:00
user1,Acts,26,2019-05-01 12:30:00
user1,Acts,26,2019-05-01 12:30:00
user1,Acts,27,2019-05-01 12:30:00
user1,Acts,27,2019-05-01 12:30:00
user1,Acts,28,2019-05-01 12:30:00
user1,Acts,28,2019-05-01 12:30:00
user1,Acts,28,2019-05-01 12:30:00
user1,Acts,28,2019-05-01 12:30:00
user1,Romans,1,2019-05-01 12:30:00
user1,Romans,1,2019-05-01 12:30:00
user1,Romans,2,2019-05-01 12:30:00
user1,Romans,2,2019-05-01 12:30:00
user1,Romans,2,2019-05-01 12:30:00
user1,Romans,3,2019-05-01 12:30:00
user1,Romans,3,2019-05-01 12:30:00
user1,Romans,3,2019-05-01 12:30:00
user1,Romans,3,2019-05-01 12:30:00
user1,Romans,4,2019-05-01 12:30:00
user1,Romans,4,2019-05-01 12:30:00
user1,Romans,4,2019-05-01 12:30:00
user1,Romans,5,2019-05-01 12:30:00
user1,Romans,5,2019-05-01 12:30:00
user1,Romans,6,2019-05-01 12:30:00
user1,Romans,6,2019-05-01 12:30:00
user1,Romans,7,2019-05-01 12:30:00
user1,Romans,7,2019-05-01 12:30:00
user1,Romans,7,2019-05-01 12:30:00
user1,Romans,8,2019-05-01 12:30:00
user1,Romans,9,2019-05-01 12:30:00
user1,Romans,10,2019-05-01 12:30:00
user1,Romans,10,2019-05-01 12:30:00
user1,Romans,10,2019-05-01 12:30:00
user1,Romans,11,2019-05-01 12:30:00
user1,Romans,11,2019-05-01 12:30:00
user1,Romans,11,2019-05-01 12:30:00
user1,Romans,12,2019-05-01 12:30:00
user1,Romans,12,2019-05-01 12:30:00
user1,Romans,13,2019-05-01 12:30:00
user1,Romans,13,2019-05-01 12:30:00
user1,Romans,13,2019-05-01 12:30:00
user1,Romans,14,2019-05-01 12:30:00
user1,Romans,14,2019-05-01 12:30:00
user1,Romans,14,2019-05-01 12:30:00
user1,Romans,14,2019-05-01 12:30:00
user1,Romans,15,2019-05-01 12:30:00
user1,Romans,15,2019-05-01 12:30:00
user1,Romans,15,2019-05-01 12:30:00
user1,Romans,16,2019-05-01 12:30:00
user1,Romans,16,2019-05-01 12:30:00
user1,Romans,16,2019-05-01 12:30:00
user1,Romans,16,2019-05-01 12:30:00
user1,1 Corinthians,1,2019-05-01 12:30:00
user1,1 Corinthians,1,2019-05-01 12:30:00
user1,1 Corinthians,1,2019-05-01 12:30:00
user1,1 Corinthians,3,2019-05-01 12:30:00
user1,1 Corinthians,4,2019-05-01 12:30:00
user1,1 Corinthians,4,2019-05-01 12:30:00
user1,1 Corinthians,4,2019-05-01 12:30:00
user1,1 Corinthians,4,2019-05-01 12:30:00
user1,1 Corinthians,5,2019-05-01 12:30:00
user1,1 Corinthians,5,2019-05-01 12:30:00
user1,1 Corinthians,5,2019-05-01 12:30:00
user1,1 Corinthians,5,2019-05-01 12:30:00
user1,1 Corinthians,6,2019-05-01 12:30:00
user1,1 Corinthians,6,2019-05-01 12:30:00
user1,1 Corinthians,7,2019-05-01 12:30:00
user1,1 Corinthians,7,2019-05-01 12:30:00
user1,1 Corinthians,8,2019-05-01 12:30:00
user1,1 Corinthians,8,2019-05-01 12:30:00
user1,1 Corinthians,8,2019-05-01 12:30:00
user1,1 Corinthians,9,2019-05-01 12:30:00
user1,1 Corinthians,9,2019-05-01 12:30:00
user1,1 Corinthians,9,2019-05-01 12:30:00
user1,1 Corinthians,10,2019-05-01 12:30:00
user1,1 Corinthians,10,2019-05-01 12:30:00
user1,1 Corinthians,10,2019-05-01 12:30:00
user1,1 Corinthians,11,2019-05-01 12:30:00
user1,1 Corinthians,11,2019-05-01 12:30:00
user1,1 Corinthians,12,2019-05-01 12:30:00
user1,1 Corinthians,12,2019-05-01 12:30:00
user1,1 Corinthians,12,2019-05-01 12:30:00
user1,1 Corinthians,13,2019-05-01 12:30:00
user1,1 Corinthians,13,2019-05-01 12:30:00
user1,1 Corinthians,13,2019-05-01 12:30:00
user1,1 Corinthians,14,2019-05-01 12:30:00
user1,1 Corinthians,14,2019-05-01 12:30:00
user1,1 Corinthians,14,2019-05-01 12:30:00
user1,1 Corinthians,14,2019-05-01 12:30:00
user1,1 Corinthians,14,2019-05-01 12:30:00
user1,1 Corinthians,15,2019-05-01 12:30:00
user1,1 Corinthians,15,2019-05-01 12:30:00
user1,1 Corinthians,15,2019-05-01 12:30:00
user1,1 Corinthians,16,2019-05-01 12:30:00
user1,1 Corinthians,16,2019-05-01 12:30:00
user1,1 Corinthians,16,2019-05-01 12:30:00
user1,2 Corinthians,1,2019-05-01 12:30:00
user1,2 Corinthians,1,2019-05-01 12:30:00
user1,2 Corinthians,2,2019-05-01 12:30:00
user1,2 Corinthians,2,2019-05-01 12:30:00
user1,2 Corinthians,2,2019-05-01 12:30:00
user1,2 Corinthians,3,2019-05-01 12:30:00
user1,2 Corinthians,3,2019-05-01 12:30:00
user1,2 Corinthians,3,2019-05-01 12:30:00
user1,2 Corinthians,4,2019-05-01 12:30:00
user1,2 Corinthians,4,2019-05-01 12:30:00
user1,2 Corinthians,4,2019-05-01 12:30:00
user1,2 Corinthians,5,2019-05-01 12:30:00
user1,2 Corinthians,5,2019-05-01 12:30:00
user1,2 Corinthians,5,2019-05-01 12:30:00
user1,2 Corinthians,5,2019-05-01 12:30:00
user1,2 Corinthians,5,2019-05-01 12:30:00
user1,2 Corinthians,6,2019-05-01 12:30:00
user1,2 Corinthians,6,2019-05-01 12:30:00
user1,2 Corinthians,7,2019-05-01 12:30:00
user1,2 Corinthians,7,2019-05-01 12:30:00
user1,2 Corinthians,8,2019-05-01 12:30:00
user1,2 Corinthians,8,2019-05-01 12:30:00
user1,2 Corinthians,8,2019-05-01 12:30:00
user1,2 Corinthians,8,2019-05-01 12:30:00
user1,2 Corinthians,8,2019-05-01 12:30:00
user1,2 Corinthians,9,2019-05-01 12:30:00
user1,2 Corinthians,9,2019-05-01 12:30:00
user1,2 Corinthians,9,2019-05-01 12:30:00
user1,2 Corinthians,10,2019-05-01 12:30:00
user1,2 Corinthians,10,2019-05-01 12:30:00
user1,2 Corinthians,11,2019-05-01 12:30:00
user1,2 Corinthians,12,2019-05-01 12:30:00
user1,2 Corinthians,12,2019-05-01 12:30:00
user1,2 Corinthians,12,2019-05-01 12:30:00
user1,2 Corinthians,13,2019-05-01 12:30:00
user1,2 Corinthians,13,2019-05-01 12:30:00
user1,2 Corinthians,13,2019-05-01 12:30:00
user1,Ephesians,1,2019-05-01 12:30:00
user1,Ephesians,1,2019-05-01 12:30:00
user1,Ephesians,1,2019-05-01 12:30:00
user1,Ephesians,2,2019-05-01 12:30:00
user1,Ephesians,2,2019-05-01 12:30:00
user1,Ephesians,2,2019-05-01 12:30:00
user1,Ephesians,3,2019-05-01 12:30:00
user1,Ephesians,3,2019-05-01 12:30:00
user1,Ephesians,3,2019-05-01 12:30:00
user1,Ephesians,4,2019-05-01 12:30:00
user1,Ephesians,4,2019-05-01 12:30:00
user1,Ephesians,4,2019-05-01 12:30:00
user1,Ephesians,4,2019-05-01 12:30:00
user1,Ephesians,5,2019-05-01 12:30:00
user1,Ephesians,5,2019-05-01 12:30:00
user1,Ephesians,5,2019-05-01 12:30:00
user1,Ephesians,6,2019-05-01 12:30:00
user1,Ephesians,6,2019-05-01 12:30:00
user1,Ephesians,6,2019-05-01 12:30:00
user1,Philippians,1,2019-05-01 12:30:00
user1,Philippians,1,2019-05-01 12:30:00
user1,Philippians,2,2019-05-01 12:30:00
user1,Philippians,2,2019-05-01 12:30:00
user1,Philippians,2,2019-05-01 12:30:00
user1,Philippians,2,2019-05-01 12:30:00
user1,Philippians,2,2019-05-01 12:30:00
user1,Philippians,3,2019-05-01 12:30:00
user1,Philippians,3,2019-05-01 12:30:00
user1,Philippians,3,2019-05-01 12:30:00
user1,Philippians,3,2019-05-01 12:30:00
user1,Philippians,4,2019-05-01 12:30:00
user1,Philippians,4,2019-05-01 12:30:00
user1,Philippians,4,2019-05-01 12:30:00
user1,Colossians,1,2019-05-01 12:30:00
user1,Colossians,1,2019-05-01 12:30:00
user1,Colossians,1,2019-05-01 12:30:00
user1,Colossians,2,2019-05-01 12:30:00
user1,Colossians,2,2019-05-01 12:30:00
user1,Colossians,3,2019-05-01 12:30:00
user1,Colossians,3,2019-05-01 12:30:00
user1,Colossians,3,2019-05-01 12:30:00
user1,Colossians,3,2019-05-01 12:30:00
user1,Colossians,4,2019-05-01 12:30:00
user1,Colossians,4,2019-05-01 12:30:00
user1,1 Thessalonians,1,2019-05-01 12:30:00
user1,1 Thessalonians,1,2019-05-01 12:30:00
user1,1 Thessalonians,1,2019-05-01 12:30:00
user1,1 Thessalonians,2,2019-05-01 12:30:00
user1,1 Thessalonians,2,2019-05-01 12:30:00
user1,1 Thessalonians,2,2019-05-01 12:30:00
user1,1 Thessalonians,2,2019-05-01 12:30:00
user1,1 Thessalonians,3,2019-05-01 12:30:00
user1,1 Thessalonians,3,2019-05-01 12:30:00
user1,1 Thessalonians,3,2019-05-01 12:30:00
user1,1 Thessalonians,4,2019-05-01 12:30:00
user1,1 Thessalonians,4,2019-05-01 12:30:00
user1,1 Thessalonians,4,2019-05-01 12:30:00
user1,1 Thessalonians,4,2019-05-01 12:30:00
user1,1 Thessalonians,5,2019-05-01 12:30:00
user1,1 Thessalonians,5,2019-05-01 12:30:00
user1,1 Thessalonians,5,2019-05-01 12:30:00
user1,2 Thessalonians,1,2019-05-01 12:30:00
user1,2 Thessalonians,1,2019-05-01 12:30:00
user1,2 Thessalonians,2,2019-05-01 12:30:00
user1,2 Thessalonians,2,2019-05-01 12:30:00
user1,2 Thessalonians,2,2019-05-01 12:30:00
user1,2 Thessalonians,2,2019-05-01 12:30:00
user1,2 Thessalonians,3,2019-05-01 12:30:00
user1,1 Timothy,1,2019-05-01 12:30:00
user1,1 Timothy,2,2019-05-01 12:30:00
user1,1 Timothy,2,2019-05-01 12:30:00
user1,1 Timothy,2,2019-05-01 12:30:00
user1,1 Timothy,3,2019-05-01 12:30:00
user1,1 Timothy,3,2019-05-01 12:30:00
user1,1 Timothy,3,2019-05-01 12:30:00
user1,1 Timothy,4,2019-05-01 12:30:00
user1,1 Timothy,4,2019-05-01 12:30:00
user1,1 Timothy,4,2019-05-01 12:30:00
user1,1 Timothy,4,2019-05-01 12:30:00
user1,1 Timothy,4,2019-05-01 12:30:00
user1,1 Timothy,5,2019-05-01 12:30:00
user1,1 Timothy,5,2019-05-01 12:30:00
user1,1 Timothy,5,2019-05-01 12:30:00
user1,1 Timothy,6,2019-05-01 12:30:00
user1,1 Timothy,6,2019-05-01 12:30:00
user1,Hebrews,1,2019-05-01 12:30:00
user1,Hebrews,1,2019-05-01 12:30:00
user1,Hebrews,1,2019-05-01 12:30:00
user1,Hebrews,2,2019-05-01 12:30:00
user1,Hebrews,2,2019-05-01 12:30:00
user1,Hebrews,2,2019-05-01 12:30:00
user1,Hebrews,2,2019-05-01 12:30:00
user1,Hebrews,3,2019-05-01 12:30:00
user1,Hebrews,3,2019-05-01 12:30:00
user1,Hebrews,3,2019-05-01 12:30:00
user1,Hebrews,4,2019-05-01 12:30:00
user1,Hebrews,4,2019-05-01 12:30:00
user1,Hebrews,4,2019-05-01 12:30:00
user1,Hebrews,4,2019-05-01 12:30:00
user1,Hebrews,5,2019-05-01 12:30:00
user1,Hebrews,5,2019-05-01 12:30:00
user1,Hebrews,5,2019-05-01 12:30:00
user1,Hebrews,6,2019-05-01 12:30:00
user1,Hebrews,6,2019-05-01 12:30:00
user1,Hebrews,6,2019-05-01 12:30:00
user1,Hebrews,6,2019-05-01 12:30:00
user1,Hebrews,7,2019-05-01 12:30:00
user1,Hebrews,8,2019-05-01 12:30:00
user1,Hebrews,8,2019-05-01 12:30:00
user1,Hebrews,8,2019-05-01 12:30:00
user1,Hebrews,9,2019-05-01 12:30:00
user1,Hebrews,9,2019-05-01 12:30:00
user1,Hebrews,9,2019-05-01 12:30:00
user1,Hebrews,9,2019-05-01 12:30:00
user1,Hebrews,10,2019-05-01 12:30:00
user1,Hebrews,10,2019-05-01 12:30:00
user1,Hebrews,11,2019-05-01 12:30:00
user1,Hebrews,11,2019-05-01 12:30:00
user1,Hebrews,11,2019-05-01 12:30:00
user1,Hebrews,11,2019-05-01 12:30:00
user1,Hebrews,12,2019-05-01 12:30:00
user1,Hebrews,12,2019-05-01 12:30:00
user1,Hebrews,12,2019-05-01 12:30:00
user1,Hebrews,13,2019-05-01 12:30:00
user1,Hebrews,13,2019-05-01 12:30:00
user1,Hebrews,13,2019-05-01 12:30:00
user1,Hebrews,13,2019-05-01 12:30:00
user1,James,1,2019-05-01 12:30:00
user1,James,1,2019-05-01 12:30:00
user1,James,1,2019-05-01 12:30:00
user1,James,2,2019-05-01 12:30:00
user1,James,2,2019-05-01 12:30:00
user1,James,2,2019-05-01 12:30:00
user1,James,3,2019-05-01 12:30:00
user1,James,3,2019-05-01 12:30:00
user1,James,4,2019-05-01 12:30:00
user1,James,5,2019-05-01 12:30:00
user1,James,5,2019-05-01 12:30:00
user1,James,5,2019-05-01 12:30:00
user1,1 Peter,1,2019-05-01 12:30:00
user1,1 Peter,1,2019-05-01 12:30:00
user1,1 Peter,1,2019-05-01 12:30:00
user1,1 Peter,2,2019-05-01 12:30:00
user1,1 Peter,2,2019-05-01 12:30:00
user1,1 Peter,2,2019-05-01 12:30:00
user1,1 Peter,3,2019-05-01 12:30:00
user1,1 Peter,3,2019-05-01 12:30:00
user1,1 Peter,3,2019-05-01 12:30:00
user1,1 Peter,4,2019-05-01 12:30:00
user1,1 Peter,4,2019-05-01 12:30:00
user1,1 Peter,4,2019-05-01 12:30:00
user1,1 Peter,5,2019-05-01 12:30:00
user1,2 Peter,1,2019-05-01 12:30:00
user1,2 Peter,1,2019-05-01 12:30:00
user1,2 Peter,1,2019-05-01 12:30:00
user1,2 Peter,1,2019-05-01 12:30:00
user1,2 Peter,2,2019-05-01 12:30:00
user1,2 Peter,2,2019-05-01 12:30:00
user1,2 Peter,2,2019-05-01 12:30:00
user1,2 Peter,3,2019-05-01 12:30:00
user1,2 Peter,3,2019-05-01 12:30:00
user1,2 Peter,3,2019-05-01 12:30:00
user1,2 Peter,3,2019-05-01 12:30:00
user1,1 John,1,2019-05-01 12:30:00
user1,1 John,1,2019-05-01 12:30:00
user1,1 John,1,2019-05-01 12:30:00
user1,1 John,2,2019-05-01 12:30:00
user1,1 John,2,2019-05-01 12:30:00
user1,1 John,3,2019-05-01 12:30:00
user1,1 John,3,2019-05-01 12:30:00
user1,1 John,4,2019-05-01 12:30:00
user1,1 John,4,2019-05-01 12:30:00
user1,1 John,4,2019-05-01 12:30:00
user1,1 John,4,2019-05-01 12:30:00
user1,1 John,5,2019-05-01 12:30:00
user1,1 John,5,2019-05-01 12:30:00
user1,1 John,5,2019-05-01 12:30:00
user1,3 John,1,2019-05-01 12:30:00
user1,3 John,1,2019-05-01 12:30:00
user1,3 John,1,2019-05-01 12:30:00
user1,Jude,1,2019-05-01 12:30:00
user1,Jude,1,2019-05-01 12:30:00
user1,Jude,1,2019-05-01 12:30:00
user1,Revelation,1,2019-05-01 12:30:00
user1,Revelation,1,2019-05-01 12:30:00
user1,Revelation,1,2019-05-01 12:30:00
user1,Revelation,1,2019-05-01 12:30:00
user1,Revelation,2,2019-05-01 12:30:00
user1,Revelation,2,2019-05-01 12:30:00
user1,Revelation,2,2019-05-01 12:30:00
user1,Revelation,3,2019-05-01 12:30:00
user1,Revelation,3,2019-05-01 12:30:00
user1,Revelation,3,2019-05-01 12:30:00
user1,Revelation,4,2019-05-01 12:30:00
user1,Revelation,4,2019-05-01 12:30:00
user1,Revelation,5,2019-05-01 12:30:00
user1,Revelation,5,2019-05-01 12:30:00
user1,Revelation,5,2019-05-01 12:30:00
user1,Revelation,5,2019-05-01 12:30:00
user1,Revelation,6,2019-05-01 12:30:00
user1,Revelation,6,2019-05-01 12:30:00
user1,Revelation,6,2019-05-01 12:30:00
user1,Revelation,7,2019-05-01 12:30:00
user1,Revelation,8,2019-05-01 12:30:00
user1,Revelation,8,2019-05-01 12:30:00
user1,Revelation,9,2019-05-01 12:30:00
user1,Revelation,9,2019-05-01 12:30:00
user1,Revelation,9,2019-05-01 12:30:00
user1,Revelation,10,2019-05-01 12:30:00
user1,Revelation,10,2019-05-01 12:30:00
user1,Revelation,10,2019-05-01 12:30:00
user1,Revelation,11,2019-05-01 12:30:00
user1,Revelation,11,2019-05-01 12:30:00
user1,Revelation,11,2019-05-01 12:30:00
user1,Revelation,11,2019-05-01 12:30:00
user1,Revelation,12,2019-05-01 12:30:00
user1,Revelation,12,2019-05-01 12:30:00
user1,Revelation,12,2019-05-01 12:30:00
user1,Revelation,12,2019-05-01 12:30:00
user1,Revelation,13,2019-05-01 12:30:00
user1,Revelation,13,2019-05-01 12:30:00
user1,Revelation,14,2019-05-01 12:30:00
user1,Revelation,15,2019-05-01 12:30:00
user1,Revelation,16,2019-05-01 12:30:00
user1,Revelation,16,2019-05-01 12:30:00
